ticker,file_name,event_trading_day,total_tokens,neg_count,pos_count,neg_rate,pos_rate,neg_rate_pres,pos_rate_pres,neg_rate_qa,pos_rate_qa
ACN,2023_Q2_acn_processed.txt,2023-07-31,8403,46,127,0.0054742353921218,0.0151136498869451,0.0054742353921218,0.0151136498869451,0.0,0.0
ACN,2023_Q3_acn_processed.txt,2023-10-31,8666,42,139,0.0048465266558966,0.0160396953611816,0.0,0.0,0.0048554913294797,0.0160693641618497
ACN,2023_Q4_acn_processed.txt,2024-01-31,8012,43,101,0.0053669495756365,0.0126060908637044,0.0053669495756365,0.0126060908637044,0.0,0.0
ACN,2024_Q1_acn_processed.txt,2024-04-30,9727,46,162,0.0047291045543332,0.0166546725609129,0.0047291045543332,0.0166546725609129,0.0,0.0
ACN,2024_Q2_acn_processed.txt,2024-07-31,8765,55,119,0.0062749572162007,0.0135767256132344,0.0062749572162007,0.0135767256132344,0.0,0.0
ACN,2024_Q3_acn_processed.txt,2024-10-31,8781,52,171,0.00592187677941,0.0194738640245985,0.00592187677941,0.0194738640245985,0.0,0.0
ACN,2024_Q4_acn_processed.txt,2025-01-31,8353,27,105,0.0032323716030168,0.0125703340117323,0.0032323716030168,0.0125703340117323,0.0,0.0
ADBE,2018_Q1_adbe_processed.txt,2018-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2018_Q2_adbe_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2018_Q3_adbe_processed.txt,2018-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2018_Q4_adbe_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2019_Q1_adbe_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2019_Q2_adbe_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2019_Q3_adbe_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2019_Q4_adbe_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2020_Q1_adbe_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2020_Q2_adbe_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2020_Q3_adbe_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2020_Q4_adbe_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2021_Q1_adbe_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2021_Q2_adbe_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2021_Q3_adbe_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2021_Q4_adbe_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2022_Q1_adbe_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2022_Q2_adbe_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2022_Q3_adbe_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2022_Q4_adbe_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2023_Q1_adbe_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2023_Q2_adbe_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2023_Q3_adbe_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2023_Q4_adbe_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2024_Q1_adbe_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2024_Q2_adbe_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
ADBE,2024_Q3_adbe_processed.txt,2024-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2016-Jan-19-AMD.txt,2016-01-20,8339,63,134,0.0075548626933685,0.0160690730303393,0.0106114199090449,0.024254674077817,0.0066037735849056,0.0135220125786163
AMD,2016-Apr-21-AMD.txt,2016-04-22,8135,58,110,0.0071296865396435,0.0135218192993239,0.0090857467348097,0.026121521862578,0.0065892689049262,0.0100407907122685
AMD,2016-Jul-21-AMD.txt,2016-07-22,7737,55,102,0.0071086984619361,0.0131834044203179,0.006883604505632,0.0225281602002503,0.007167291089754,0.010750936634631
AMD,2016-Oct-20-AMD.txt,2016-10-21,6277,42,84,0.0066910944718814,0.0133821889437629,0.0021208907741251,0.0217391304347826,0.008654065133227,0.0097927579139148
AMD,2017-Jan-31-AMD.txt,2017-02-01,7060,50,111,0.0070821529745042,0.0157223796033994,0.0073145245559038,0.0245559038662486,0.0069957248348231,0.0124368441507967
AMD,2017-May-01-AMD.txt,2017-05-02,8063,52,109,0.0064492124519409,0.0135185414857993,0.0061971830985915,0.0247887323943661,0.0065203562340966,0.0103371501272264
AMD,2017-Jul-25-AMD.txt,2017-07-26,8241,44,116,0.0053391578691906,0.0140759616551389,0.0039106145251396,0.0206703910614525,0.0057355448767632,0.0122461633855216
AMD,2017-Oct-24-AMD.txt,2017-10-25,8063,42,112,0.0052089792881061,0.0138906114349497,0.0005681818181818,0.0244318181818181,0.0065048389655719,0.0109471680152308
AMD,2017_Q4_amd_processed.txt,2018-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2018-Apr-25-AMD.txt,2018-04-26,8551,51,120,0.0059642147117296,0.0140334463805402,0.0018552875695732,0.023191094619666,0.0073494917904612,0.0109460516028147
AMD,2018_Q1_amd_processed.txt,2018-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2018-Jul-25-AMD.txt,2018-07-26,8942,59,116,0.0065980764929545,0.0129724893759785,0.0013351134846461,0.0253671562082777,0.0083644510828976,0.0088125466766243
AMD,2018_Q2_amd_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2018-Oct-24-AMD.txt,2018-10-25,8419,56,124,0.0066516213326998,0.0147285900938353,0.0021344717182497,0.0266808964781216,0.0079449961802902,0.0113063407181054
AMD,2018_Q3_amd_processed.txt,2018-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2019-Jan-29-AMD.txt,2019-01-30,9012,71,143,0.007878384376387,0.0158677319130048,0.003125,0.02421875,0.0097644141351518,0.0125542467451952
AMD,2018_Q4_amd_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2019_Q1_amd_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2019-Apr-30-AMD.txt,2019-05-01,7304,46,88,0.0062979189485213,0.0120481927710843,0.0011092623405435,0.0244037714919578,0.0079985457189601,0.0079985457189601
AMD,2019_Q2_amd_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2019-Oct-29-AMD.txt,2019-10-30,8505,58,139,0.006819517930629,0.0163433274544385,0.0005552470849528,0.0255413659078289,0.0085023866348448,0.0138723150357995
AMD,2019_Q3_amd_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2020-Jan-28-AMD.txt,2020-01-29,8806,52,130,0.0059050647285941,0.0147626618214853,0.00244140625,0.0263671875,0.006954720331459,0.0112459307487422
AMD,2019_Q4_amd_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2020-Apr-28-AMD.txt,2020-04-29,8971,67,118,0.0074685096421803,0.0131534945936907,0.0053320407174018,0.018904507998061,0.0081065431383902,0.0114360162130862
AMD,2020_Q1_amd_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2020-Jul-28-AMD.txt,2020-07-29,8730,46,158,0.0052691867124856,0.018098510882016,0.000524934383202,0.0246719160104986,0.0065934065934065,0.0162637362637362
AMD,2020_Q2_amd_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2020_Q3_amd_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2020_Q4_amd_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2021_Q1_amd_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2021_Q2_amd_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2021_Q3_amd_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2021_Q4_amd_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2022_Q1_amd_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2022_Q2_amd_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2022_Q3_amd_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2022_Q4_amd_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2023_Q1_amd_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2023_Q2_amd_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2023_Q3_amd_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2023_Q4_amd_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2024_Q1_amd_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMD,2024_Q2_amd_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2016-Jan-28-AMZN.txt,2016-01-29,7442,97,96,0.013034130610051,0.012899758129535,0.0085324232081911,0.0059726962457337,0.0138755980861244,0.014194577352472
AMZN,2016-Apr-28-AMZN.txt,2016-04-29,7094,83,92,0.011700028192839,0.012968705948689,0.0,0.0303030303030303,0.0117547089647358,0.0128876929613369
AMZN,2016-Jul-28-AMZN.txt,2016-07-29,6497,70,75,0.0107742034785285,0.0115437894412805,0.0,0.0263157894736842,0.0108375909583526,0.0114568818702585
AMZN,2016-Oct-27-AMZN.txt,2016-10-28,5484,61,52,0.0111232676878191,0.0094821298322392,0.0189393939393939,0.0037878787878787,0.010727969348659,0.0097701149425287
AMZN,2017-Feb-02-AMZN.txt,2017-02-03,5746,48,57,0.0083536373129133,0.0099199443090845,0.0160857908847185,0.002680965147453,0.0078168620882188,0.0104224827842918
AMZN,2017-Apr-27-AMZN.txt,2017-04-28,5861,50,71,0.0085309674117044,0.0121139737246203,0.0153452685421994,0.0,0.0080438756855575,0.0129798903107861
AMZN,2017-Jul-27-AMZN.txt,2017-07-28,4502,44,41,0.0097734340293203,0.0091070635273211,0.0216450216450216,0.0,0.0091313509716693,0.0095996253804729
AMZN,2017-Oct-26-AMZN.txt,2017-10-27,5259,39,59,0.0074158585282373,0.0112188629016923,0.0234741784037558,0.0,0.0067380103051922,0.0116924296472453
AMZN,2017_Q4_amzn_processed.txt,2018-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2018-Feb-01-AMZN.txt,2018-02-02,5309,38,74,0.0071576568091919,0.0139385948389527,0.0115384615384615,0.0,0.0069320657555951,0.014656367597544
AMZN,2018-Apr-26-AMZN.txt,2018-04-27,5230,45,58,0.008604206500956,0.0110898661567877,0.0210084033613445,0.0,0.0080128205128205,0.0116185897435897
AMZN,2018_Q1_amzn_processed.txt,2018-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2018-Jul-26-AMZN.txt,2018-07-27,4894,32,90,0.006538618716796,0.0183898651409889,0.04,0.0,0.0061932287365813,0.018579686209744
AMZN,2018_Q2_amzn_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2018-Oct-25-AMZN.txt,2018-10-26,5072,42,47,0.0082807570977917,0.0092665615141955,0.0184331797235023,0.0,0.007826982492276,0.0096807415036045
AMZN,2018_Q3_amzn_processed.txt,2018-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2018_Q4_amzn_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2019-Jan-31-AMZN.txt,2019-02-01,5184,45,72,0.0086805555555555,0.0138888888888888,0.04,0.0,0.0083755356447214,0.0140241527074405
AMZN,2019-Apr-25-AMZN.txt,2019-04-26,5859,58,62,0.0098993002218808,0.0105820105820105,0.02,0.0,0.0095423219650114,0.0109559992931613
AMZN,2019_Q1_amzn_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2019-Jul-25-AMZN.txt,2019-07-26,5667,45,64,0.007940709370037,0.0112934533262749,0.027027027027027,0.0,0.0075593952483801,0.0115190784737221
AMZN,2019_Q2_amzn_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2019-Oct-24-AMZN.txt,2019-10-25,4930,42,48,0.0085192697768762,0.00973630831643,0.0221238938053097,0.0,0.0078656462585034,0.010204081632653
AMZN,2019_Q3_amzn_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2019_Q4_amzn_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2020_Q1_amzn_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2020-Apr-30-AMZN.txt,2020-05-01,6200,65,52,0.0104838709677419,0.0083870967741935,0.0143097643097643,0.0042087542087542,0.0095770151636073,0.0093774940143655
AMZN,2020_Q2_amzn_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2020_Q3_amzn_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2020_Q4_amzn_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2021_Q1_amzn_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2021_Q2_amzn_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2021_Q3_amzn_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2021_Q4_amzn_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2022_Q1_amzn_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2022_Q2_amzn_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2022_Q3_amzn_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2022_Q4_amzn_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2023_Q1_amzn_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2023_Q2_amzn_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2023_Q3_amzn_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2023_Q4_amzn_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2024_Q1_amzn_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
AMZN,2024_Q2_amzn_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2017_Q4_bkng_processed.txt,2018-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2018_Q1_bkng_processed.txt,2018-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2018_Q2_bkng_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2018_Q3_bkng_processed.txt,2018-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2018_Q4_bkng_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2019_Q1_bkng_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2019_Q2_bkng_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2019_Q3_bkng_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2019_Q4_bkng_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2020_Q1_bkng_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2020_Q2_bkng_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2020_Q3_bkng_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2020_Q4_bkng_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2021_Q1_bkng_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2021_Q2_bkng_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2021_Q3_bkng_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2021_Q4_bkng_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2022_Q1_bkng_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2022_Q2_bkng_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2022_Q3_bkng_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2022_Q4_bkng_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2023_Q1_bkng_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2023_Q2_bkng_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2023_Q3_bkng_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2023_Q4_bkng_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2024_Q1_bkng_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
BKNG,2024_Q2_bkng_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2018_Q2_cost_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2018_Q3_cost_processed.txt,2018-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2018_Q4_cost_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2019_Q1_cost_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2019_Q2_cost_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2019_Q3_cost_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2019_Q4_cost_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2020_Q1_cost_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2020_Q2_cost_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2020_Q3_cost_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2020_Q4_cost_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2021_Q1_cost_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2021_Q2_cost_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2021_Q3_cost_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2021_Q4_cost_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2022_Q1_cost_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2022_Q2_cost_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2022_Q3_cost_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2022_Q4_cost_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2023_Q1_cost_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2023_Q2_cost_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2023_Q3_cost_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2023_Q4_cost_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2024_Q1_cost_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2024_Q2_cost_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2024_Q3_cost_processed.txt,2024-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
COST,2024_Q4_cost_processed.txt,2025-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2018_Q4_crm_processed.txt,2019-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2019_Q1_crm_processed.txt,2019-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2019_Q2_crm_processed.txt,2019-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2019_Q3_crm_processed.txt,2019-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2019_Q4_crm_processed.txt,2020-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2020_Q1_crm_processed.txt,2020-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2020_Q2_crm_processed.txt,2020-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2020_Q3_crm_processed.txt,2020-11-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2020_Q4_crm_processed.txt,2021-02-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2021_Q1_crm_processed.txt,2021-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2021_Q2_crm_processed.txt,2021-08-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2021_Q3_crm_processed.txt,2021-11-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2021_Q4_crm_processed.txt,2022-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2022_Q1_crm_processed.txt,2022-05-02,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2022_Q2_crm_processed.txt,2022-08-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2022_Q3_crm_processed.txt,2022-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2022_Q4_crm_processed.txt,2023-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2023_Q1_crm_processed.txt,2023-05-01,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2023_Q2_crm_processed.txt,2023-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2023_Q3_crm_processed.txt,2023-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2023_Q4_crm_processed.txt,2024-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2024_Q1_crm_processed.txt,2024-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2024_Q2_crm_processed.txt,2024-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2024_Q3_crm_processed.txt,2024-10-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2024_Q4_crm_processed.txt,2025-01-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2025_Q1_crm_processed.txt,2025-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CRM,2025_Q2_crm_processed.txt,2025-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,2016-Feb-10-CSCO.txt,2016-02-11,7752,72,124,0.0092879256965944,0.0159958720330237,0.013553329404832,0.0223924572775486,0.0080924855491329,0.0142031379025598
CSCO,2016-May-18-CSCO.txt,2016-05-19,7976,90,122,0.0112838515546639,0.0152958876629889,0.0103092783505154,0.0292096219931271,0.0115569823434991,0.0113964686998394
CSCO,2016-Aug-17-CSCO.txt,2016-08-18,7023,101,82,0.0143813185248469,0.0116759219706678,0.0124626121635094,0.0219341974077766,0.0151484951166035,0.0075742475583017
CSCO,2016-Nov-16-CSCO.txt,2016-11-17,7489,91,114,0.0121511550273734,0.015222326078248,0.0096755833807626,0.0278884462151394,0.0129099790648988,0.0113398464759246
CSCO,2017-Feb-15-CSCO.txt,2017-02-16,6994,84,111,0.0120102945381755,0.0158707463540177,0.0110468174644923,0.0284061020515518,0.0123699194973493,0.0111918319261731
CSCO,2017-May-17-CSCO.txt,2017-05-18,7664,82,87,0.0106993736951983,0.0113517745302713,0.0106553010122535,0.028236547682472,0.0107136685674788,0.0058752376015206
CSCO,2017-Aug-16-CSCO.txt,2017-08-17,8743,113,131,0.0129246254146174,0.0149834153036715,0.0108271979211779,0.0281507145950627,0.0136773391358408,0.0102580043518806
CSCO,2017-Nov-15-CSCO.txt,2017-11-16,7178,73,108,0.0101699637782112,0.0150459738088604,0.0085015940488841,0.0239107332624867,0.010762839879154,0.0118957703927492
CSCO,2018-Feb-14-CSCO.txt,2018-02-15,7398,64,125,0.0086509867531765,0.0168964585022979,0.0090198436560432,0.03126879134095,0.0085440278988666,0.0127288578901482
CSCO,2018_Q1_csco_processed.txt,2018-04-30,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,2018-May-16-CSCO.txt,2018-05-17,7387,68,133,0.0092053607689183,0.0180046026803844,0.0069974554707379,0.0298982188295165,0.0098022355975924,0.0147893379191745
CSCO,2018_Q2_csco_processed.txt,2018-07-31,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
CSCO,2018-Aug-15-CSCO.txt,2018-08-16,7871,68,119,0.0086393088552915,0.0151187904967602,0.0063795853269537,0.024455077086656,0.0093489148580968,0.0121869782971619
