ticker,file_name,file_path,year,quarter,call_datetime_gmt,call_datetime_et,call_time_et,after_market_close,event_trading_day,exchange,market_index,date_source
GOOGL,2019-Jul-25-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2019-Jul-25-GOOGL.txt,2019,Q3,2019-07-25 20:30:00,2019-07-25 16:30:00,16:30,True,2019-07-26,NASDAQ,^IXIC,original
GOOGL,2019_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2019_Q2_googl_processed.txt,2019,Q2,,,,False,2019-07-31,NASDAQ,^IXIC,approx
GOOGL,2019-Oct-28-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2019-Oct-28-GOOGL.txt,2019,Q4,2019-10-28 21:00:00,2019-10-28 17:00:00,17:00,True,2019-10-29,NASDAQ,^IXIC,original
GOOGL,2019_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2019_Q3_googl_processed.txt,2019,Q3,,,,False,2019-10-31,NASDAQ,^IXIC,approx
GOOGL,2019_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2019_Q4_googl_processed.txt,2019,Q4,,,,False,2020-01-31,NASDAQ,^IXIC,approx
GOOGL,2020-Feb-03-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2020-Feb-03-GOOGL.txt,2020,Q1,2020-02-03 22:00:00,2020-02-03 17:00:00,17:00,True,2020-02-04,NASDAQ,^IXIC,original
GOOGL,2020-Apr-28-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2020-Apr-28-GOOGL.txt,2020,Q2,2020-04-28 20:30:00,2020-04-28 16:30:00,16:30,True,2020-04-29,NASDAQ,^IXIC,original
GOOGL,2020_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2020_Q1_googl_processed.txt,2020,Q1,,,,False,2020-04-30,NASDAQ,^IXIC,approx
GOOGL,2020_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2020_Q2_googl_processed.txt,2020,Q2,,,,False,2020-07-31,NASDAQ,^IXIC,approx
GOOGL,2020_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2020_Q3_googl_processed.txt,2020,Q3,,,,False,2020-11-02,NASDAQ,^IXIC,approx
GOOGL,2020_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2020_Q4_googl_processed.txt,2020,Q4,,,,False,2021-02-01,NASDAQ,^IXIC,approx
GOOGL,2021_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2021_Q1_googl_processed.txt,2021,Q1,,,,False,2021-04-30,NASDAQ,^IXIC,approx
GOOGL,2021_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2021_Q2_googl_processed.txt,2021,Q2,,,,False,2021-08-02,NASDAQ,^IXIC,approx
GOOGL,2021_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2021_Q3_googl_processed.txt,2021,Q3,,,,False,2021-11-01,NASDAQ,^IXIC,approx
GOOGL,2021_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2021_Q4_googl_processed.txt,2021,Q4,,,,False,2022-01-31,NASDAQ,^IXIC,approx
GOOGL,2022_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2022_Q1_googl_processed.txt,2022,Q1,,,,False,2022-05-02,NASDAQ,^IXIC,approx
GOOGL,2022_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2022_Q2_googl_processed.txt,2022,Q2,,,,False,2022-08-01,NASDAQ,^IXIC,approx
GOOGL,2022_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2022_Q3_googl_processed.txt,2022,Q3,,,,False,2022-10-31,NASDAQ,^IXIC,approx
GOOGL,2022_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2022_Q4_googl_processed.txt,2022,Q4,,,,False,2023-01-31,NASDAQ,^IXIC,approx
GOOGL,2023_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2023_Q1_googl_processed.txt,2023,Q1,,,,False,2023-05-01,NASDAQ,^IXIC,approx
GOOGL,2023_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2023_Q2_googl_processed.txt,2023,Q2,,,,False,2023-07-31,NASDAQ,^IXIC,approx
GOOGL,2023_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2023_Q3_googl_processed.txt,2023,Q3,,,,False,2023-10-31,NASDAQ,^IXIC,approx
GOOGL,2023_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2023_Q4_googl_processed.txt,2023,Q4,,,,False,2024-01-31,NASDAQ,^IXIC,approx
GOOGL,2024_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2024_Q1_googl_processed.txt,2024,Q1,,,,False,2024-04-30,NASDAQ,^IXIC,approx
GOOGL,2024_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2024_Q2_googl_processed.txt,2024,Q2,,,,False,2024-07-31,NASDAQ,^IXIC,approx
IBM,2017_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2017_Q4_ibm_processed.txt,2017,Q4,,,,False,2018-01-31,NYSE,^GSPC,approx
IBM,2018_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2018_Q1_ibm_processed.txt,2018,Q1,,,,False,2018-04-30,NYSE,^GSPC,approx
IBM,2018_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2018_Q2_ibm_processed.txt,2018,Q2,,,,False,2018-07-31,NYSE,^GSPC,approx
IBM,2018_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2018_Q3_ibm_processed.txt,2018,Q3,,,,False,2018-10-31,NYSE,^GSPC,approx
IBM,2018_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2018_Q4_ibm_processed.txt,2018,Q4,,,,False,2019-01-31,NYSE,^GSPC,approx
IBM,2019_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2019_Q1_ibm_processed.txt,2019,Q1,,,,False,2019-04-30,NYSE,^GSPC,approx
IBM,2019_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2019_Q2_ibm_processed.txt,2019,Q2,,,,False,2019-07-31,NYSE,^GSPC,approx
IBM,2019_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2019_Q3_ibm_processed.txt,2019,Q3,,,,False,2019-10-31,NYSE,^GSPC,approx
IBM,2019_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2019_Q4_ibm_processed.txt,2019,Q4,,,,False,2020-01-31,NYSE,^GSPC,approx
IBM,2020_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2020_Q1_ibm_processed.txt,2020,Q1,,,,False,2020-04-30,NYSE,^GSPC,approx
IBM,2020_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2020_Q2_ibm_processed.txt,2020,Q2,,,,False,2020-07-31,NYSE,^GSPC,approx
IBM,2020_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2020_Q3_ibm_processed.txt,2020,Q3,,,,False,2020-11-02,NYSE,^GSPC,approx
IBM,2020_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2020_Q4_ibm_processed.txt,2020,Q4,,,,False,2021-02-01,NYSE,^GSPC,approx
IBM,2021_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2021_Q1_ibm_processed.txt,2021,Q1,,,,False,2021-04-30,NYSE,^GSPC,approx
IBM,2021_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2021_Q2_ibm_processed.txt,2021,Q2,,,,False,2021-08-02,NYSE,^GSPC,approx
IBM,2021_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2021_Q3_ibm_processed.txt,2021,Q3,,,,False,2021-11-01,NYSE,^GSPC,approx
IBM,2021_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2021_Q4_ibm_processed.txt,2021,Q4,,,,False,2022-01-31,NYSE,^GSPC,approx
IBM,2022_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2022_Q1_ibm_processed.txt,2022,Q1,,,,False,2022-05-02,NYSE,^GSPC,approx
IBM,2022_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2022_Q2_ibm_processed.txt,2022,Q2,,,,False,2022-08-01,NYSE,^GSPC,approx
IBM,2022_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2022_Q3_ibm_processed.txt,2022,Q3,,,,False,2022-10-31,NYSE,^GSPC,approx
IBM,2022_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2022_Q4_ibm_processed.txt,2022,Q4,,,,False,2023-01-31,NYSE,^GSPC,approx
IBM,2023_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2023_Q1_ibm_processed.txt,2023,Q1,,,,False,2023-05-01,NYSE,^GSPC,approx
IBM,2023_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2023_Q2_ibm_processed.txt,2023,Q2,,,,False,2023-07-31,NYSE,^GSPC,approx
IBM,2023_Q3_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2023_Q3_ibm_processed.txt,2023,Q3,,,,False,2023-10-31,NYSE,^GSPC,approx
IBM,2023_Q4_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2023_Q4_ibm_processed.txt,2023,Q4,,,,False,2024-01-31,NYSE,^GSPC,approx
IBM,2024_Q1_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2024_Q1_ibm_processed.txt,2024,Q1,,,,False,2024-04-30,NYSE,^GSPC,approx
IBM,2024_Q2_ibm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/IBM/2024_Q2_ibm_processed.txt,2024,Q2,,,,False,2024-07-31,NYSE,^GSPC,approx
INTC,2016-Jan-14-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2016-Jan-14-INTC.txt,2016,Q1,2016-01-14 22:00:00,2016-01-14 17:00:00,17:00,True,2016-01-15,NASDAQ,^IXIC,original
INTC,2016-Apr-19-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2016-Apr-19-INTC.txt,2016,Q2,2016-04-19 21:00:00,2016-04-19 17:00:00,17:00,True,2016-04-20,NASDAQ,^IXIC,original
INTC,2016-Jul-20-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2016-Jul-20-INTC.txt,2016,Q3,2016-07-20 21:30:00,2016-07-20 17:30:00,17:30,True,2016-07-21,NASDAQ,^IXIC,original
INTC,2016-Oct-18-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2016-Oct-18-INTC.txt,2016,Q4,2016-10-18 21:00:00,2016-10-18 17:00:00,17:00,True,2016-10-19,NASDAQ,^IXIC,original
INTC,2017-Jan-26-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2017-Jan-26-INTC.txt,2017,Q1,2017-01-26 22:00:00,2017-01-26 17:00:00,17:00,True,2017-01-27,NASDAQ,^IXIC,original
INTC,2017-Apr-27-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2017-Apr-27-INTC.txt,2017,Q2,2017-04-27 21:00:00,2017-04-27 17:00:00,17:00,True,2017-04-28,NASDAQ,^IXIC,original
INTC,2017-Jul-27-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2017-Jul-27-INTC.txt,2017,Q3,2017-07-27 21:00:00,2017-07-27 17:00:00,17:00,True,2017-07-28,NASDAQ,^IXIC,original
INTC,2017-Oct-26-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2017-Oct-26-INTC.txt,2017,Q4,2017-10-26 21:00:00,2017-10-26 17:00:00,17:00,True,2017-10-27,NASDAQ,^IXIC,original
INTC,2018-Jan-25-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2018-Jan-25-INTC.txt,2018,Q1,2018-01-25 22:00:00,2018-01-25 17:00:00,17:00,True,2018-01-26,NASDAQ,^IXIC,original
INTC,2018-Apr-26-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2018-Apr-26-INTC.txt,2018,Q2,2018-04-26 21:00:00,2018-04-26 17:00:00,17:00,True,2018-04-27,NASDAQ,^IXIC,original
INTC,2018-Jul-26-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2018-Jul-26-INTC.txt,2018,Q3,2018-07-26 21:00:00,2018-07-26 17:00:00,17:00,True,2018-07-27,NASDAQ,^IXIC,original
INTC,2018-Oct-25-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2018-Oct-25-INTC.txt,2018,Q4,2018-10-25 21:00:00,2018-10-25 17:00:00,17:00,True,2018-10-26,NASDAQ,^IXIC,original
INTC,2019-Jan-24-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2019-Jan-24-INTC.txt,2019,Q1,2019-01-24 22:00:00,2019-01-24 17:00:00,17:00,True,2019-01-25,NASDAQ,^IXIC,original
INTC,2019-Apr-25-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2019-Apr-25-INTC.txt,2019,Q2,2019-04-25 21:00:00,2019-04-25 17:00:00,17:00,True,2019-04-26,NASDAQ,^IXIC,original
INTC,2019-Jul-25-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2019-Jul-25-INTC.txt,2019,Q3,2019-07-25 21:00:00,2019-07-25 17:00:00,17:00,True,2019-07-26,NASDAQ,^IXIC,original
INTC,2019-Oct-24-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2019-Oct-24-INTC.txt,2019,Q4,2019-10-24 21:00:00,2019-10-24 17:00:00,17:00,True,2019-10-25,NASDAQ,^IXIC,original
INTC,2020-Jan-23-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2020-Jan-23-INTC.txt,2020,Q1,2020-01-23 22:00:00,2020-01-23 17:00:00,17:00,True,2020-01-24,NASDAQ,^IXIC,original
INTC,2020-Apr-23-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2020-Apr-23-INTC.txt,2020,Q2,2020-04-23 21:00:00,2020-04-23 17:00:00,17:00,True,2020-04-24,NASDAQ,^IXIC,original
INTC,2020-Jul-23-INTC.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/INTC/2020-Jul-23-INTC.txt,2020,Q3,2020-07-23 21:00:00,2020-07-23 17:00:00,17:00,True,2020-07-24,NASDAQ,^IXIC,original
LULU,2017_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2017_Q4_lulu_processed.txt,2017,Q4,,,,False,2018-01-31,NASDAQ,^IXIC,approx
LULU,2018_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2018_Q1_lulu_processed.txt,2018,Q1,,,,False,2018-04-30,NASDAQ,^IXIC,approx
LULU,2018_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2018_Q2_lulu_processed.txt,2018,Q2,,,,False,2018-07-31,NASDAQ,^IXIC,approx
LULU,2018_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2018_Q3_lulu_processed.txt,2018,Q3,,,,False,2018-10-31,NASDAQ,^IXIC,approx
LULU,2018_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2018_Q4_lulu_processed.txt,2018,Q4,,,,False,2019-01-31,NASDAQ,^IXIC,approx
LULU,2019_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2019_Q1_lulu_processed.txt,2019,Q1,,,,False,2019-04-30,NASDAQ,^IXIC,approx
LULU,2019_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2019_Q2_lulu_processed.txt,2019,Q2,,,,False,2019-07-31,NASDAQ,^IXIC,approx
LULU,2019_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2019_Q3_lulu_processed.txt,2019,Q3,,,,False,2019-10-31,NASDAQ,^IXIC,approx
LULU,2019_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2019_Q4_lulu_processed.txt,2019,Q4,,,,False,2020-01-31,NASDAQ,^IXIC,approx
LULU,2020_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2020_Q1_lulu_processed.txt,2020,Q1,,,,False,2020-04-30,NASDAQ,^IXIC,approx
LULU,2020_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2020_Q2_lulu_processed.txt,2020,Q2,,,,False,2020-07-31,NASDAQ,^IXIC,approx
LULU,2020_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2020_Q3_lulu_processed.txt,2020,Q3,,,,False,2020-11-02,NASDAQ,^IXIC,approx
LULU,2020_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2020_Q4_lulu_processed.txt,2020,Q4,,,,False,2021-02-01,NASDAQ,^IXIC,approx
LULU,2021_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2021_Q1_lulu_processed.txt,2021,Q1,,,,False,2021-04-30,NASDAQ,^IXIC,approx
LULU,2021_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2021_Q2_lulu_processed.txt,2021,Q2,,,,False,2021-08-02,NASDAQ,^IXIC,approx
LULU,2021_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2021_Q3_lulu_processed.txt,2021,Q3,,,,False,2021-11-01,NASDAQ,^IXIC,approx
LULU,2021_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2021_Q4_lulu_processed.txt,2021,Q4,,,,False,2022-01-31,NASDAQ,^IXIC,approx
LULU,2022_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2022_Q1_lulu_processed.txt,2022,Q1,,,,False,2022-05-02,NASDAQ,^IXIC,approx
LULU,2022_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2022_Q2_lulu_processed.txt,2022,Q2,,,,False,2022-08-01,NASDAQ,^IXIC,approx
LULU,2022_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2022_Q3_lulu_processed.txt,2022,Q3,,,,False,2022-10-31,NASDAQ,^IXIC,approx
LULU,2022_Q4_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2022_Q4_lulu_processed.txt,2022,Q4,,,,False,2023-01-31,NASDAQ,^IXIC,approx
LULU,2023_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2023_Q1_lulu_processed.txt,2023,Q1,,,,False,2023-05-01,NASDAQ,^IXIC,approx
LULU,2024_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2024_Q1_lulu_processed.txt,2024,Q1,,,,False,2024-04-30,NASDAQ,^IXIC,approx
LULU,2024_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2024_Q2_lulu_processed.txt,2024,Q2,,,,False,2024-07-31,NASDAQ,^IXIC,approx
LULU,2024_Q3_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2024_Q3_lulu_processed.txt,2024,Q3,,,,False,2024-10-31,NASDAQ,^IXIC,approx
LULU,2025_Q1_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2025_Q1_lulu_processed.txt,2025,Q1,,,,False,2025-04-30,NASDAQ,^IXIC,approx
LULU,2025_Q2_lulu_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Lululemon/2025_Q2_lulu_processed.txt,2025,Q2,,,,False,2025-07-31,NASDAQ,^IXIC,approx
META,2017_Q4_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2017_Q4_meta_processed.txt,2017,Q4,,,,False,2018-01-31,NASDAQ,^IXIC,approx
META,2018_Q1_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2018_Q1_meta_processed.txt,2018,Q1,,,,False,2018-04-30,NASDAQ,^IXIC,approx
META,2018_Q2_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2018_Q2_meta_processed.txt,2018,Q2,,,,False,2018-07-31,NASDAQ,^IXIC,approx
META,2018_Q3_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2018_Q3_meta_processed.txt,2018,Q3,,,,False,2018-10-31,NASDAQ,^IXIC,approx
META,2018_Q4_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2018_Q4_meta_processed.txt,2018,Q4,,,,False,2019-01-31,NASDAQ,^IXIC,approx
META,2019_Q1_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2019_Q1_meta_processed.txt,2019,Q1,,,,False,2019-04-30,NASDAQ,^IXIC,approx
META,2019_Q2_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2019_Q2_meta_processed.txt,2019,Q2,,,,False,2019-07-31,NASDAQ,^IXIC,approx
META,2019_Q3_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2019_Q3_meta_processed.txt,2019,Q3,,,,False,2019-10-31,NASDAQ,^IXIC,approx
META,2019_Q4_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2019_Q4_meta_processed.txt,2019,Q4,,,,False,2020-01-31,NASDAQ,^IXIC,approx
META,2020_Q1_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2020_Q1_meta_processed.txt,2020,Q1,,,,False,2020-04-30,NASDAQ,^IXIC,approx
META,2020_Q2_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2020_Q2_meta_processed.txt,2020,Q2,,,,False,2020-07-31,NASDAQ,^IXIC,approx
META,2020_Q3_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2020_Q3_meta_processed.txt,2020,Q3,,,,False,2020-11-02,NASDAQ,^IXIC,approx
META,2020_Q4_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2020_Q4_meta_processed.txt,2020,Q4,,,,False,2021-02-01,NASDAQ,^IXIC,approx
META,2021_Q1_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2021_Q1_meta_processed.txt,2021,Q1,,,,False,2021-04-30,NASDAQ,^IXIC,approx
META,2021_Q2_meta_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/META/2021_Q2_meta_processed.txt,2021,Q2,,,,False,2021-08-02,NASDAQ,^IXIC,approx
